DATETIME,RTC_TEMP_C,TEMP_C,BATTERY_LEVEL
2014-08-03 17:05:09,24.00,25.98,705
2014-08-03 17:06:12,24.00,25.83,705
2014-08-03 17:07:15,24.00,26.19,705
2014-08-03 17:08:17,24.25,26.17,705
2014-08-03 17:09:20,24.25,26.53,705
2014-08-03 17:10:22,24.25,27.15,705
2014-08-03 17:11:25,24.75,28.16,705
2014-08-03 17:12:28,25.00,28.43,705
2014-08-03 17:13:30,25.25,27.15,705
2014-08-03 17:14:33,25.00,26.45,705
2014-08-03 17:15:35,25.00,26.63,705
2014-08-03 17:16:38,24.75,26.54,705
2014-08-03 17:17:41,24.75,26.74,705
2014-08-03 17:18:43,24.75,28.34,705
2014-08-03 17:19:46,25.50,28.25,705
2014-08-03 17:20:48,25.50,27.78,705
2014-08-03 17:21:51,25.50,27.80,705
2014-08-03 17:22:54,25.50,28.86,705
2014-08-03 17:23:56,26.00,29.52,705
2014-08-03 17:24:59,26.50,30.16,705
2014-08-03 17:26:02,26.50,28.43,705
2014-08-03 17:27:04,25.50,26.78,705
2014-08-03 17:28:07,25.25,27.53,705
2014-08-03 17:29:09,25.75,29.23,705
2014-08-03 17:30:12,26.25,29.05,705
